lon,lat,FIV3(0.1)-0.02,FIV3(0.1)-0.1,FIV3(1.0)-0.02,FIV3(1.0)-0.1
-122.31932,37.21222,5.522613E+01,2.678987E+01,3.513034E+02,1.505641E+02
-122.31930,37.22121,5.252061E+01,2.834686E+01,3.317710E+02,1.512699E+02
-122.31928,37.23020,5.426393E+01,2.831900E+01,3.153411E+02,1.557725E+02
-122.31926,37.23920,5.251409E+01,2.619301E+01,3.203856E+02,1.521024E+02
-122.31924,37.24819,5.217384E+01,2.965908E+01,2.986147E+02,1.532065E+02
-122.31922,37.25718,5.315673E+01,2.962367E+01,3.159807E+02,1.566054E+02
-122.31919,37.26618,5.243916E+01,2.952473E+01,3.082360E+02,1.571235E+02
-122.31917,37.27517,5.192001E+01,2.925525E+01,2.962675E+02,1.528879E+02
-122.31915,37.28416,5.251409E+01,2.920406E+01,3.022666E+02,1.549051E+02
-122.31913,37.29316,5.289079E+01,3.021962E+01,3.272537E+02,1.541599E+02
-122.31911,37.30215,5.632536E+01,3.097222E+01,3.260854E+02,1.601666E+02
-122.31909,37.31114,5.414205E+01,3.066916E+01,3.034612E+02,1.623047E+02
-122.31906,37.32014,5.485639E+01,3.053061E+01,3.407507E+02,1.769065E+02
-122.31904,37.32913,5.563243E+01,3.204520E+01,3.153411E+02,1.707307E+02
-122.31902,37.33812,6.107965E+01,3.326053E+01,3.253659E+02,1.778077E+02
-122.31900,37.34712,6.277224E+01,3.401598E+01,3.538230E+02,1.799536E+02
-122.31898,37.35611,6.529000E+01,3.514759E+01,3.268919E+02,1.832752E+02
-122.31896,37.36510,6.281320E+01,3.459285E+01,3.460020E+02,1.859801E+02
-122.31893,37.37409,6.362656E+01,3.487975E+01,3.435579E+02,1.925277E+02
-122.31891,37.38309,6.889316E+01,3.628829E+01,4.000000E+02,1.988726E+02
-122.31889,37.39208,6.892849E+01,3.675834E+01,3.680832E+02,1.972639E+02
-122.31887,37.40107,7.434618E+01,3.893050E+01,4.000000E+02,1.947087E+02
-122.31885,37.41007,7.005154E+01,4.100386E+01,4.000000E+02,2.145196E+02
-122.31882,37.41906,7.009470E+01,3.897940E+01,4.000000E+02,2.148557E+02
-122.31880,37.42805,7.548231E+01,4.210383E+01,4.000000E+02,2.372028E+02
-122.31878,37.43705,7.457837E+01,4.168140E+01,4.000000E+02,2.243116E+02
-122.31876,37.44604,7.868929E+01,4.291427E+01,4.000000E+02,2.445396E+02
-122.31874,37.45503,8.713939E+01,4.471190E+01,4.000000E+02,2.446967E+02
-122.31872,37.46403,8.227619E+01,4.416888E+01,4.000000E+02,2.645308E+02
-122.31869,37.47302,8.093828E+01,4.457897E+01,4.000000E+02,2.593709E+02
-122.31867,37.48201,8.522281E+01,4.533624E+01,4.000000E+02,2.663707E+02
-122.31865,37.49101,8.817104E+01,4.427959E+01,4.000000E+02,2.561767E+02
-122.31863,37.50000,7.880412E+01,4.136226E+01,4.000000E+02,2.551294E+02
-122.30855,37.00537,4.373491E+01,2.287007E+01,2.456220E+02,1.163179E+02
-122.30853,37.01437,4.552215E+01,2.308472E+01,2.573895E+02,1.218801E+02
-122.30851,37.02336,4.252591E+01,2.278820E+01,2.572498E+02,1.220375E+02
-122.30849,37.03235,4.570689E+01,2.389296E+01,2.503572E+02,1.277491E+02
-122.30846,37.04135,4.492863E+01,2.345552E+01,2.445370E+02,1.240934E+02
-122.30844,37.05034,4.945235E+01,2.473113E+01,2.650517E+02,1.327159E+02
-122.30842,37.05933,4.662037E+01,2.404344E+01,2.697686E+02,1.252058E+02
-122.30840,37.06833,4.836360E+01,2.417941E+01,2.620052E+02,1.304275E+02
-122.30837,37.07732,4.836360E+01,2.586101E+01,2.823537E+02,1.283386E+02
-122.30835,37.08631,5.142812E+01,2.625340E+01,2.837262E+02,1.326241E+02
-122.30833,37.09531,5.464299E+01,2.584823E+01,2.974128E+02,1.327710E+02
-122.30830,37.10430,4.682990E+01,2.503750E+01,2.967441E+02,1.357335E+02
-122.30828,37.11329,5.331111E+01,2.574215E+01,3.159807E+02,1.486347E+02
-122.30826,37.12228,6.164302E+01,2.733690E+01,3.409504E+02,1.345584E+02
-122.30824,37.13128,5.434052E+01,2.686326E+01,3.401004E+02,1.371803E+02
-122.30821,37.14027,5.510304E+01,2.742000E+01,3.547020E+02,1.436046E+02
-122.30819,37.14926,5.540419E+01,2.561503E+01,3.340925E+02,1.438551E+02
-122.30817,37.15826,5.329267E+01,2.796836E+01,3.386504E+02,1.440770E+02
-122.30814,37.16725,5.277825E+01,2.566241E+01,3.489423E+02,1.498475E+02
-122.30812,37.17624,5.574792E+01,2.786194E+01,3.523642E+02,1.472454E+02
-122.30810,37.18524,5.392619E+01,2.694975E+01,3.305903E+02,1.468913E+02
-122.30808,37.19423,5.688766E+01,2.828875E+01,3.198945E+02,1.455152E+02
-122.30805,37.20322,4.927030E+01,2.723204E+01,2.879086E+02,1.449790E+02
-122.30803,37.21222,5.085499E+01,2.731452E+01,3.270403E+02,1.544632E+02
-122.30801,37.22121,5.451576E+01,2.909290E+01,3.093405E+02,1.468875E+02
-122.30798,37.23020,5.109244E+01,2.734455E+01,3.005158E+02,1.573423E+02
-122.30796,37.23920,5.374768E+01,2.839593E+01,2.904045E+02,1.483184E+02
-122.30794,37.24819,4.921574E+01,2.902229E+01,3.080974E+02,1.531846E+02
-122.30792,37.25718,6.018309E+01,2.928806E+01,3.186021E+02,1.535112E+02
-122.30789,37.26618,5.079991E+01,2.811294E+01,3.068420E+02,1.556348E+02
-122.30787,37.27517,5.564656E+01,2.922080E+01,2.903146E+02,1.586913E+02
-122.30785,37.28416,5.175876E+01,2.915900E+01,2.950763E+02,1.550586E+02
-122.30782,37.29316,5.405568E+01,3.097748E+01,3.178178E+02,1.633381E+02
-122.30780,37.30215,5.336295E+01,3.101472E+01,3.158668E+02,1.728844E+02
-122.30778,37.31114,5.373019E+01,2.996359E+01,3.160026E+02,1.700094E+02
-122.30776,37.32014,5.373947E+01,3.192806E+01,3.200965E+02,1.678168E+02
-122.30773,37.32913,5.924538E+01,3.272989E+01,3.253748E+02,1.702882E+02
-122.30771,37.33812,5.876592E+01,3.240916E+01,3.552799E+02,1.809865E+02
-122.30769,37.34712,6.067345E+01,3.391849E+01,3.860388E+02,1.830162E+02
-122.30766,37.35611,6.683745E+01,3.434416E+01,3.491387E+02,1.876247E+02
-122.30764,37.36510,6.597728E+01,3.616834E+01,3.785446E+02,1.881157E+02
-122.30762,37.37409,7.003093E+01,3.659841E+01,3.985499E+02,2.072023E+02
-122.30759,37.38309,6.562219E+01,3.712626E+01,3.947868E+02,2.014507E+02
-122.30757,37.39208,6.306007E+01,3.661709E+01,3.915082E+02,2.046396E+02
-122.30755,37.40107,7.038517E+01,3.878143E+01,4.000000E+02,2.111863E+02
-122.30752,37.41007,7.307931E+01,3.959827E+01,4.000000E+02,2.198804E+02
-122.30750,37.41906,6.747295E+01,3.936626E+01,4.000000E+02,2.305563E+02
-122.30748,37.42805,7.280493E+01,4.097916E+01,4.000000E+02,2.314918E+02
-122.30746,37.43705,8.227619E+01,4.331924E+01,4.000000E+02,2.613543E+02
-122.30743,37.44604,8.166520E+01,4.564781E+01,4.000000E+02,2.524347E+02
-122.30741,37.45503,8.342619E+01,4.544831E+01,4.000000E+02,2.678597E+02
-122.30739,37.46403,8.199791E+01,4.539733E+01,4.000000E+02,2.631774E+02
-122.30736,37.47302,7.934502E+01,4.642806E+01,4.000000E+02,2.682845E+02
-122.30734,37.48201,7.881068E+01,4.445238E+01,4.000000E+02,2.597133E+02
-122.30732,37.49101,8.026613E+01,4.298595E+01,4.000000E+02,2.448988E+02
-122.30729,37.50000,7.552948E+01,3.917514E+01,4.000000E+02,2.405881E+02
-122.29729,37.00537,4.525931E+01,2.405669E+01,2.718515E+02,1.243806E+02
-122.29727,37.01437,4.798528E+01,2.435162E+01,2.918055E+02,1.275530E+02
-122.29724,37.02336,4.827923E+01,2.445177E+01,2.627713E+02,1.252059E+02
-122.29722,37.03235,5.136043E+01,2.383437E+01,3.182008E+02,1.331188E+02
-122.29720,37.04135,4.949612E+01,2.482159E+01,3.005158E+02,1.331188E+02
-122.29717,37.05034,5.016573E+01,2.588491E+01,2.897915E+02,1.321100E+02
-122.29715,37.05933,5.250351E+01,2.479618E+01,2.987950E+02,1.341445E+02
-122.29712,37.06833,5.168019E+01,2.557761E+01,2.894297E+02,1.328412E+02
-122.29710,37.07732,4.715789E+01,2.586293E+01,3.232145E+02,1.358485E+02
-122.29708,37.08631,4.973820E+01,2.490412E+01,3.170070E+02,1.406133E+02
-122.29705,37.09531,5.458786E+01,2.648118E+01,3.049027E+02,1.292772E+02
-122.29703,37.10430,5.635767E+01,2.674467E+01,3.242299E+02,1.427115E+02
-122.29700,37.11329,5.379962E+01,2.761175E+01,3.363295E+02,1.350312E+02
-122.29698,37.12228,5.951872E+01,2.660471E+01,3.466151E+02,1.479526E+02
-122.29696,37.13128,5.871823E+01,2.707039E+01,3.813334E+02,1.490206E+02
-122.29693,37.14027,5.391634E+01,2.607595E+01,3.213511E+02,1.450274E+02
-122.29691,37.14926,5.621341E+01,2.670225E+01,3.403177E+02,1.480235E+02
-122.29688,37.15826,5.976390E+01,2.735855E+01,3.410954E+02,1.397076E+02
-122.29686,37.16725,5.419363E+01,2.712260E+01,3.602350E+02,1.457085E+02
-122.29684,37.17624,5.045793E+01,2.680753E+01,3.365086E+02,1.436713E+02
-122.29681,37.18524,5.353541E+01,2.820457E+01,2.917020E+02,1.440644E+02
-122.29679,37.19423,5.392619E+01,2.675774E+01,2.880659E+02,1.449915E+02
-122.29676,37.20322,5.331111E+01,2.874863E+01,2.838129E+02,1.428744E+02
-122.29674,37.21222,5.168395E+01,2.754039E+01,3.031068E+02,1.621615E+02
-122.29671,37.22121,5.127183E+01,2.966455E+01,2.929400E+02,1.491048E+02
-122.29669,37.23020,4.860735E+01,2.674566E+01,2.887204E+02,1.587728E+02
-122.29667,37.23920,4.951351E+01,2.821935E+01,2.860447E+02,1.573687E+02
-122.29664,37.24819,5.223056E+01,2.854326E+01,3.034612E+02,1.503626E+02
-122.29662,37.25718,5.006103E+01,2.834295E+01,3.036736E+02,1.537341E+02
-122.29659,37.26618,5.066115E+01,2.738765E+01,2.795647E+02,1.583819E+02
-122.29657,37.27517,5.265901E+01,2.941999E+01,3.037227E+02,1.584666E+02
-122.29654,37.28416,5.423660E+01,3.120815E+01,2.850939E+02,1.588047E+02
-122.29652,37.29316,5.353070E+01,3.069960E+01,3.230586E+02,1.718191E+02
-122.29650,37.30215,5.007808E+01,3.011615E+01,3.168659E+02,1.711072E+02
-122.29647,37.31114,5.305015E+01,3.096251E+01,3.281287E+02,1.667622E+02
-122.29645,37.32014,5.312758E+01,3.185092E+01,3.129499E+02,1.764136E+02
-122.29642,37.32913,5.805156E+01,3.291337E+01,3.445280E+02,1.847430E+02
-122.29640,37.33812,6.010301E+01,3.248350E+01,3.655511E+02,1.885707E+02
-122.29637,37.34712,5.849147E+01,3.376353E+01,3.720955E+02,1.922358E+02
-122.29635,37.35611,6.950288E+01,3.550687E+01,3.630498E+02,1.881151E+02
-122.29632,37.36510,6.533975E+01,3.591557E+01,4.000000E+02,2.041220E+02
-122.29630,37.37409,6.896364E+01,3.756767E+01,3.630880E+02,2.068189E+02
-122.29628,37.38309,6.955428E+01,3.891232E+01,4.000000E+02,2.008690E+02
-122.29625,37.39208,7.003093E+01,3.818437E+01,4.000000E+02,2.126279E+02
-122.29623,37.40107,7.433040E+01,4.035767E+01,4.000000E+02,2.156037E+02
-122.29620,37.41007,7.427673E+01,4.082594E+01,4.000000E+02,2.271529E+02
-122.29618,37.41906,8.140793E+01,4.197595E+01,4.000000E+02,2.278335E+02
-122.29615,37.42805,7.718682E+01,4.535070E+01,4.000000E+02,2.527475E+02
-122.29613,37.43705,8.710364E+01,4.310827E+01,4.000000E+02,2.560818E+02
-122.29610,37.44604,8.418396E+01,4.499033E+01,4.000000E+02,2.586895E+02
-122.29608,37.45503,8.993191E+01,4.583266E+01,4.000000E+02,2.578124E+02
-122.29606,37.46403,8.953092E+01,4.552327E+01,4.000000E+02,2.715175E+02
-122.29603,37.47302,7.552948E+01,4.312130E+01,4.000000E+02,2.411451E+02
-122.29601,37.48201,7.655071E+01,4.225926E+01,4.000000E+02,2.467619E+02
-122.29598,37.49101,7.770110E+01,4.071113E+01,4.000000E+02,2.260289E+02
-122.29596,37.50000,7.183787E+01,3.935333E+01,4.000000E+02,2.214204E+02
-122.28603,37.00537,5.085140E+01,2.491263E+01,2.804093E+02,1.311545E+02
-122.28601,37.01437,4.821845E+01,2.544570E+01,2.948010E+02,1.370193E+02
-122.28598,37.02336,5.183560E+01,2.543266E+01,3.036736E+02,1.397614E+02
-122.28596,37.03235,5.621341E+01,2.707818E+01,2.666753E+02,1.276243E+02
-122.28593,37.04135,5.073294E+01,2.501158E+01,3.002176E+02,1.363555E+02
-122.28590,37.05034,5.331111E+01,2.510569E+01,2.879086E+02,1.298867E+02
-122.28588,37.05933,5.492092E+01,2.830299E+01,3.110567E+02,1.349084E+02
-122.28585,37.06833,5.405568E+01,2.620744E+01,3.009655E+02,1.368556E+02
-122.28583,37.07732,5.459420E+01,2.651546E+01,3.323511E+02,1.412072E+02
-122.28580,37.08631,5.303971E+01,2.808034E+01,3.352707E+02,1.417598E+02
-122.28578,37.09531,5.598436E+01,2.789158E+01,3.390574E+02,1.384565E+02
-122.28575,37.10430,5.590885E+01,2.639356E+01,3.468911E+02,1.416674E+02
-122.28573,37.11329,6.108651E+01,2.864611E+01,3.317710E+02,1.420733E+02
-122.28570,37.12228,6.137908E+01,2.754815E+01,3.399572E+02,1.490206E+02
-122.28568,37.13128,5.726011E+01,2.772032E+01,3.560507E+02,1.438130E+02
-122.28565,37.14027,5.274164E+01,2.678393E+01,3.304362E+02,1.396676E+02
-122.28562,37.14926,5.347012E+01,2.662206E+01,3.176089E+02,1.469639E+02
-122.28560,37.15826,5.192001E+01,2.760413E+01,3.250080E+02,1.496115E+02
-122.28557,37.16725,5.237305E+01,2.846939E+01,2.974128E+02,1.402323E+02
-122.28555,37.17624,5.143457E+01,2.704714E+01,3.023305E+02,1.414577E+02
-122.28552,37.18524,5.377186E+01,2.662720E+01,3.070584E+02,1.441410E+02
-122.28550,37.19423,5.127187E+01,2.660960E+01,3.036736E+02,1.443434E+02
-122.28547,37.20322,5.293888E+01,2.765340E+01,2.937006E+02,1.502288E+02
-122.28545,37.21222,4.793997E+01,2.667513E+01,2.879086E+02,1.431389E+02
-122.28542,37.22121,5.009111E+01,2.731452E+01,2.824569E+02,1.474330E+02
-122.28539,37.23020,5.097763E+01,2.902563E+01,3.104519E+02,1.488670E+02
-122.28537,37.23920,5.110208E+01,2.915937E+01,3.106537E+02,1.632798E+02
-122.28534,37.24819,5.006103E+01,2.929857E+01,2.978859E+02,1.565725E+02
-122.28532,37.25718,5.242266E+01,2.925970E+01,2.920628E+02,1.498192E+02
-122.28529,37.26618,5.021636E+01,2.961482E+01,2.985289E+02,1.587525E+02
-122.28527,37.27517,5.226124E+01,3.034282E+01,3.110567E+02,1.641662E+02
-122.28524,37.28416,5.192001E+01,3.003766E+01,3.322151E+02,1.675563E+02
-122.28522,37.29316,5.737664E+01,3.191106E+01,3.152998E+02,1.683530E+02
-122.28519,37.30215,5.385022E+01,3.181230E+01,3.091207E+02,1.688381E+02
-122.28516,37.31114,5.830430E+01,3.231037E+01,3.506266E+02,1.680273E+02
-122.28514,37.32014,5.938361E+01,3.224634E+01,3.717043E+02,1.819667E+02
-122.28511,37.32913,5.843910E+01,3.319941E+01,3.672009E+02,1.865065E+02
-122.28509,37.33812,6.512837E+01,3.471879E+01,3.508588E+02,1.872502E+02
-122.28506,37.34712,6.595675E+01,3.532465E+01,3.712942E+02,1.980076E+02
-122.28504,37.35611,6.595675E+01,3.600461E+01,4.000000E+02,2.091875E+02
-122.28501,37.36510,6.512925E+01,3.694697E+01,4.000000E+02,2.000875E+02
-122.28498,37.37409,6.834722E+01,3.728379E+01,4.000000E+02,2.021403E+02
-122.28496,37.38309,7.189791E+01,3.927915E+01,4.000000E+02,2.167620E+02
-122.28493,37.39208,7.679611E+01,4.063053E+01,4.000000E+02,2.136359E+02
-122.28491,37.40107,7.696124E+01,4.192619E+01,4.000000E+02,2.425956E+02
-122.28488,37.41007,7.640721E+01,4.382025E+01,4.000000E+02,2.465009E+02
-122.28485,37.41906,8.304169E+01,4.351120E+01,4.000000E+02,2.670758E+02
-122.28483,37.42805,8.215259E+01,4.521726E+01,4.000000E+02,2.698689E+02
-122.28480,37.43705,8.729747E+01,4.597722E+01,4.000000E+02,2.650103E+02
-122.28478,37.44604,7.916036E+01,4.454842E+01,4.000000E+02,2.597940E+02
-122.28475,37.45503,8.152785E+01,4.666091E+01,4.000000E+02,2.713579E+02
-122.28473,37.46403,7.750731E+01,4.269582E+01,4.000000E+02,2.427206E+02
-122.28470,37.47302,7.837840E+01,4.423891E+01,4.000000E+02,2.330342E+02
-122.28467,37.48201,7.680588E+01,4.012366E+01,4.000000E+02,2.271257E+02
-122.28465,37.49101,6.682083E+01,3.800412E+01,4.000000E+02,2.127612E+02
-122.28462,37.50000,6.630633E+01,3.776814E+01,3.805031E+02,1.939306E+02
-122.27477,37.00537,5.125983E+01,2.501158E+01,3.035801E+02,1.313143E+02
-122.27474,37.01437,5.654721E+01,2.624567E+01,3.329206E+02,1.380812E+02
-122.27472,37.02336,5.261561E+01,2.514810E+01,3.119736E+02,1.420723E+02
-122.27469,37.03235,5.230846E+01,2.642904E+01,3.268854E+02,1.377191E+02
-122.27466,37.04135,5.503780E+01,2.761058E+01,3.106835E+02,1.369686E+02
-122.27464,37.05034,6.164302E+01,2.672005E+01,3.379620E+02,1.515694E+02
-122.27461,37.05933,5.758103E+01,2.587090E+01,3.242299E+02,1.366812E+02
-122.27458,37.06833,5.775493E+01,2.746171E+01,3.295889E+02,1.440019E+02
-122.27456,37.07732,5.940858E+01,2.665967E+01,3.266422E+02,1.448783E+02
-122.27453,37.08631,5.663745E+01,2.724380E+01,3.241452E+02,1.454411E+02
-122.27450,37.09531,5.514646E+01,2.749969E+01,3.461937E+02,1.428000E+02
-122.27448,37.10430,5.775493E+01,2.763370E+01,3.341132E+02,1.441506E+02
-122.27445,37.11329,5.405278E+01,2.693985E+01,3.682829E+02,1.491412E+02
-122.27442,37.12228,5.510304E+01,2.782979E+01,3.578332E+02,1.442501E+02
-122.27440,37.13128,5.901092E+01,2.817616E+01,3.139763E+02,1.406391E+02
-122.27437,37.14027,5.530195E+01,2.744298E+01,3.294169E+02,1.428047E+02
-122.27434,37.14926,5.598436E+01,2.832953E+01,3.052125E+02,1.499246E+02
-122.27431,37.15826,5.209341E+01,2.623488E+01,3.161156E+02,1.442136E+02
-122.27429,37.16725,5.188375E+01,2.705001E+01,2.871369E+02,1.464509E+02
-122.27426,37.17624,5.074868E+01,2.759718E+01,2.838129E+02,1.363429E+02
-122.27423,37.18524,4.738187E+01,2.767178E+01,2.898334E+02,1.490521E+02
-122.27421,37.19423,4.827542E+01,2.792269E+01,2.871369E+02,1.466578E+02
-122.27418,37.20322,4.690858E+01,2.703217E+01,2.697162E+02,1.480712E+02
-122.27415,37.21222,4.855898E+01,2.731150E+01,2.955221E+02,1.494058E+02
-122.27413,37.22121,5.009111E+01,2.831267E+01,2.775835E+02,1.662419E+02
-122.27410,37.23020,4.839878E+01,2.720900E+01,2.758462E+02,1.500682E+02
-122.27407,37.23920,5.096241E+01,2.920730E+01,2.536199E+02,1.458812E+02
-122.27405,37.24819,4.780403E+01,2.819947E+01,2.908161E+02,1.550940E+02
-122.27402,37.25718,4.938014E+01,2.810779E+01,2.878548E+02,1.595177E+02
-122.27399,37.26618,4.924546E+01,2.987805E+01,3.054752E+02,1.543103E+02
-122.27396,37.27517,5.268949E+01,3.041487E+01,3.049052E+02,1.598777E+02
-122.27394,37.28416,5.362382E+01,3.035472E+01,3.234520E+02,1.682100E+02
-122.27391,37.29316,5.401454E+01,3.122166E+01,3.361788E+02,1.721859E+02
-122.27388,37.30215,5.861882E+01,3.231076E+01,3.432379E+02,1.810160E+02
-122.27386,37.31114,6.360809E+01,3.346214E+01,3.813247E+02,1.801830E+02
-122.27383,37.32014,6.380887E+01,3.431378E+01,3.661713E+02,1.804651E+02
-122.27380,37.32913,6.639952E+01,3.424480E+01,3.600570E+02,1.916992E+02
-122.27378,37.33812,6.076973E+01,3.481390E+01,3.758447E+02,1.902816E+02
-122.27375,37.34712,6.643959E+01,3.552058E+01,3.820904E+02,1.938959E+02
-122.27372,37.35611,7.173488E+01,3.741342E+01,3.918724E+02,2.077451E+02
-122.27369,37.36510,7.587765E+01,4.012121E+01,4.000000E+02,2.121655E+02
-122.27367,37.37409,7.311775E+01,3.954494E+01,4.000000E+02,2.286109E+02
-122.27364,37.38309,7.356752E+01,4.180900E+01,4.000000E+02,2.164002E+02
-122.27361,37.39208,7.859076E+01,4.238857E+01,4.000000E+02,2.544382E+02
-122.27359,37.40107,7.909878E+01,4.265862E+01,4.000000E+02,2.526087E+02
-122.27356,37.41007,8.005914E+01,4.471190E+01,4.000000E+02,2.569696E+02
-122.27353,37.41906,8.480567E+01,4.573941E+01,4.000000E+02,2.660757E+02
-122.27350,37.42805,8.748527E+01,4.359329E+01,4.000000E+02,2.578344E+02
-122.27348,37.43705,8.114051E+01,4.520397E+01,4.000000E+02,2.643255E+02
-122.27345,37.44604,7.789687E+01,4.519076E+01,4.000000E+02,2.423396E+02
-122.27342,37.45503,7.831625E+01,4.403370E+01,4.000000E+02,2.472707E+02
-122.27340,37.46403,7.680802E+01,4.147161E+01,4.000000E+02,2.329805E+02
-122.27337,37.47302,7.488087E+01,4.000983E+01,4.000000E+02,2.241740E+02
-122.27334,37.48201,6.954321E+01,3.757825E+01,4.000000E+02,2.051139E+02
-122.27331,37.49101,6.462658E+01,3.672232E+01,3.947182E+02,1.983052E+02
-122.27329,37.50000,6.294227E+01,3.534849E+01,3.844717E+02,1.949957E+02
-122.26351,37.00537,5.787754E+01,2.643432E+01,3.309376E+02,1.551061E+02
-122.26348,37.01437,5.392808E+01,2.574952E+01,3.541041E+02,1.403461E+02
-122.26345,37.02336,5.566059E+01,2.720243E+01,3.347658E+02,1.456079E+02
-122.26342,37.03235,5.784046E+01,2.753405E+01,3.230586E+02,1.420122E+02
-122.26340,37.04135,5.477325E+01,2.744840E+01,3.670522E+02,1.481715E+02
-122.26337,37.05034,6.148912E+01,2.907954E+01,3.398166E+02,1.404360E+02
-122.26334,37.05933,5.530195E+01,2.784738E+01,3.260967E+02,1.452728E+02
-122.26331,37.06833,6.455711E+01,2.729798E+01,3.738147E+02,1.455178E+02
-122.26328,37.07732,5.865693E+01,2.993349E+01,3.399572E+02,1.447858E+02
-122.26326,37.08631,5.871823E+01,2.719742E+01,3.309226E+02,1.449097E+02
-122.26323,37.09531,6.252211E+01,2.705563E+01,3.757970E+02,1.526689E+02
-122.26320,37.10430,5.498156E+01,2.731208E+01,3.677588E+02,1.474445E+02
-122.26317,37.11329,5.576244E+01,2.704146E+01,3.129136E+02,1.409417E+02
-122.26314,37.12228,5.620262E+01,2.756911E+01,3.232494E+02,1.465821E+02
-122.26312,37.13128,5.374768E+01,2.666218E+01,3.006001E+02,1.424731E+02
-122.26309,37.14027,5.147615E+01,2.628950E+01,2.783762E+02,1.410149E+02
-122.26306,37.14926,5.434052E+01,2.670047E+01,3.294147E+02,1.432163E+02
-122.26303,37.15826,4.839878E+01,2.656604E+01,2.810423E+02,1.368736E+02
-122.26300,37.16725,5.212488E+01,2.728692E+01,2.908161E+02,1.511874E+02
-122.26297,37.17624,5.017564E+01,2.685419E+01,2.598497E+02,1.351884E+02
-122.26295,37.18524,5.226086E+01,2.717492E+01,2.785752E+02,1.498192E+02
-122.26292,37.19423,5.063185E+01,2.834594E+01,2.704711E+02,1.456371E+02
-122.26289,37.20322,4.633487E+01,2.669580E+01,2.663560E+02,1.432589E+02
-122.26286,37.21222,4.631813E+01,2.818840E+01,2.710568E+02,1.485066E+02
-122.26283,37.22121,4.927030E+01,2.818563E+01,2.596758E+02,1.494910E+02
-122.26280,37.23020,4.969642E+01,2.877312E+01,2.798097E+02,1.553616E+02
-122.26278,37.23920,4.923006E+01,2.944198E+01,2.577305E+02,1.522668E+02
-122.26275,37.24819,5.036681E+01,2.970770E+01,3.047099E+02,1.579656E+02
-122.26272,37.25718,5.175435E+01,3.066153E+01,3.148979E+02,1.709046E+02
-122.26269,37.26618,4.979353E+01,3.041558E+01,2.837262E+02,1.588063E+02
-122.26266,37.27517,5.287707E+01,3.073650E+01,3.200965E+02,1.725451E+02
-122.26263,37.28416,5.411587E+01,3.227680E+01,3.287650E+02,1.695409E+02
-122.26261,37.29316,5.491856E+01,3.186368E+01,3.128218E+02,1.733419E+02
-122.26258,37.30215,5.769404E+01,3.226593E+01,3.530392E+02,1.799194E+02
-122.26255,37.31114,6.362656E+01,3.472032E+01,3.380510E+02,1.828521E+02
-122.26252,37.32014,6.440439E+01,3.473435E+01,3.608955E+02,1.874386E+02
-122.26249,37.32913,7.038517E+01,3.631921E+01,3.777167E+02,1.987508E+02
-122.26246,37.33812,7.166928E+01,3.714271E+01,3.742614E+02,2.037295E+02
-122.26244,37.34712,6.711690E+01,3.639999E+01,3.952962E+02,2.106181E+02
-122.26241,37.35611,6.898701E+01,3.822429E+01,4.000000E+02,2.203249E+02
-122.26238,37.36510,7.254291E+01,3.979064E+01,4.000000E+02,2.269131E+02
-122.26235,37.37409,7.260343E+01,4.095099E+01,4.000000E+02,2.373039E+02
-122.26232,37.38309,8.020660E+01,4.350575E+01,4.000000E+02,2.568877E+02
-122.26229,37.39208,8.148068E+01,4.383198E+01,4.000000E+02,2.627262E+02
-122.26226,37.40107,8.392173E+01,4.551240E+01,4.000000E+02,2.552130E+02
-122.26224,37.41007,8.264107E+01,4.521117E+01,4.000000E+02,2.608049E+02
-122.26221,37.41906,8.857228E+01,4.723423E+01,4.000000E+02,2.705312E+02
-122.26218,37.42805,8.710639E+01,4.471324E+01,4.000000E+02,2.616630E+02
-122.26215,37.43705,8.500088E+01,4.550708E+01,4.000000E+02,2.627466E+02
-122.26212,37.44604,8.285257E+01,4.303932E+01,4.000000E+02,2.386419E+02
-122.26209,37.45503,7.741091E+01,4.216373E+01,4.000000E+02,2.324669E+02
-122.26206,37.46403,6.908381E+01,4.188877E+01,4.000000E+02,2.393540E+02
-122.26204,37.47302,6.783390E+01,3.719309E+01,4.000000E+02,2.020738E+02
-122.26201,37.48201,7.003093E+01,3.632103E+01,3.838986E+02,2.001186E+02
-122.26198,37.49101,6.174860E+01,3.417893E+01,3.843809E+02,1.982315E+02
-122.26195,37.50000,6.222764E+01,3.546581E+01,3.490688E+02,1.785511E+02
-122.25225,37.00537,5.426393E+01,2.564736E+01,3.282317E+02,1.429625E+02
-122.25222,37.01437,6.241346E+01,2.738424E+01,3.850499E+02,1.459832E+02
-122.25219,37.02336,5.742381E+01,2.694429E+01,3.527011E+02,1.448783E+02
-122.25216,37.03235,6.200469E+01,2.675175E+01,3.820963E+02,1.442491E+02
-122.25213,37.04135,5.574867E+01,2.763832E+01,3.186021E+02,1.451775E+02
-122.25210,37.05034,5.602993E+01,2.806169E+01,3.111328E+02,1.384674E+02
-122.25207,37.05933,5.828253E+01,2.784392E+01,3.379620E+02,1.535341E+02
-122.25204,37.06833,5.442388E+01,2.805122E+01,3.288889E+02,1.511033E+02
-122.25201,37.07732,6.008353E+01,2.846042E+01,3.261404E+02,1.461953E+02
-122.25198,37.08631,5.571266E+01,2.756503E+01,3.372486E+02,1.527124E+02
-122.25195,37.09531,5.527734E+01,2.878058E+01,3.232145E+02,1.457556E+02
