# source_model_tree_path=('ltbrTrueMean',), gsim_tree_path=('b1',), investigation_time=50.0
lon,lat,FIV3(0.1)-0.02,FIV3(0.1)-0.1,FIV3(0.2)-0.02,FIV3(0.2)-0.1,FIV3(0.3)-0.02,FIV3(0.3)-0.1,FIV3(0.4)-0.02,FIV3(0.4)-0.1,FIV3(0.5)-0.02,FIV3(0.5)-0.1,FIV3(0.6)-0.02,FIV3(0.6)-0.1,FIV3(0.7)-0.02,FIV3(0.7)-0.1,FIV3(0.8)-0.02,FIV3(0.8)-0.1,FIV3(0.9)-0.02,FIV3(0.9)-0.1,FIV3(1.0)-0.02,FIV3(1.0)-0.1,FIV3(1.1)-0.02,FIV3(1.1)-0.1,FIV3(1.2)-0.02,FIV3(1.2)-0.1,FIV3(1.3)-0.02,FIV3(1.3)-0.1,FIV3(1.4)-0.02,FIV3(1.4)-0.1,FIV3(1.5)-0.02,FIV3(1.5)-0.1,FIV3(1.6)-0.02,FIV3(1.6)-0.1,FIV3(1.7)-0.02,FIV3(1.7)-0.1,FIV3(1.8)-0.02,FIV3(1.8)-0.1,FIV3(1.9)-0.02,FIV3(1.9)-0.1,FIV3(2.0)-0.02,FIV3(2.0)-0.1,FIV3(2.1)-0.02,FIV3(2.1)-0.1,FIV3(2.2)-0.02,FIV3(2.2)-0.1,FIV3(2.3)-0.02,FIV3(2.3)-0.1,FIV3(2.4)-0.02,FIV3(2.4)-0.1,FIV3(2.5)-0.02,FIV3(2.5)-0.1,FIV3(2.6)-0.02,FIV3(2.6)-0.1,FIV3(2.7)-0.02,FIV3(2.7)-0.1,FIV3(2.8)-0.02,FIV3(2.8)-0.1,FIV3(2.9)-0.02,FIV3(2.9)-0.1,FIV3(3.0)-0.02,FIV3(3.0)-0.1
-122.36173,37.10068,4.221095E+01,2.266401E+01,7.300964E+01,3.976451E+01,1.084211E+02,5.793399E+01,1.327631E+02,6.992464E+01,1.541549E+02,8.346751E+01,1.835376E+02,9.384238E+01,1.988714E+02,1.025175E+02,2.078302E+02,1.060477E+02,2.137016E+02,1.122084E+02,2.311293E+02,1.198879E+02,2.388071E+02,1.213315E+02,2.650782E+02,1.283591E+02,2.711363E+02,1.307367E+02,2.787320E+02,1.385402E+02,2.887140E+02,1.420517E+02,2.934143E+02,1.371553E+02,2.804328E+02,1.368285E+02,2.903070E+02,1.418836E+02,2.950302E+02,1.429008E+02,3.000122E+02,1.447971E+02,3.119527E+02,1.423094E+02,2.872434E+02,1.448819E+02,3.093482E+02,1.484760E+02,3.019503E+02,1.469358E+02,2.969388E+02,1.490424E+02,3.122253E+02,1.445120E+02,3.287449E+02,1.491490E+02,3.212750E+02,1.504188E+02,3.010092E+02,1.454267E+02,2.934781E+02,1.474812E+02
-122.36153,37.14564,4.638184E+01,2.415611E+01,8.258897E+01,4.333166E+01,1.227888E+02,6.164195E+01,1.537695E+02,7.610749E+01,1.726769E+02,8.851724E+01,2.071452E+02,1.038800E+02,2.237916E+02,1.097513E+02,2.331672E+02,1.126432E+02,2.607455E+02,1.214103E+02,2.564472E+02,1.271805E+02,2.986843E+02,1.315545E+02,3.057620E+02,1.381382E+02,3.149147E+02,1.424454E+02,3.190168E+02,1.473376E+02,3.294019E+02,1.472570E+02,3.288200E+02,1.488288E+02,3.321473E+02,1.530701E+02,3.597227E+02,1.570889E+02,3.395943E+02,1.559267E+02,3.473333E+02,1.592413E+02,3.400833E+02,1.588768E+02,3.495686E+02,1.568151E+02,3.467076E+02,1.553769E+02,3.685765E+02,1.633401E+02,3.541670E+02,1.604855E+02,3.658671E+02,1.568142E+02,3.675748E+02,1.575916E+02,3.531258E+02,1.608477E+02,3.505907E+02,1.598100E+02,3.496614E+02,1.589708E+02
-122.36133,37.19061,5.349594E+01,2.629382E+01,9.744001E+01,4.668540E+01,1.352139E+02,6.672887E+01,1.717405E+02,8.273802E+01,2.130398E+02,1.006121E+02,2.268111E+02,1.109537E+02,2.754715E+02,1.188401E+02,2.808690E+02,1.245437E+02,2.937472E+02,1.317734E+02,3.065121E+02,1.390572E+02,3.189908E+02,1.437705E+02,3.365830E+02,1.500344E+02,3.803460E+02,1.551397E+02,3.824071E+02,1.631797E+02,4.097993E+02,1.699989E+02,4.020206E+02,1.653733E+02,3.979141E+02,1.672737E+02,4.221645E+02,1.780598E+02,4.200857E+02,1.724280E+02,4.172467E+02,1.764729E+02,3.997658E+02,1.738448E+02,3.898644E+02,1.692536E+02,4.219787E+02,1.777658E+02,4.141557E+02,1.794793E+02,3.960992E+02,1.769637E+02,4.219267E+02,1.791863E+02,4.111845E+02,1.771548E+02,4.307659E+02,1.795162E+02,3.957572E+02,1.733380E+02,4.069007E+02,1.786989E+02
-122.36113,37.23558,5.939073E+01,2.809018E+01,1.084314E+02,5.051057E+01,1.578333E+02,7.435279E+01,2.042250E+02,9.141080E+01,2.394114E+02,1.054931E+02,2.591458E+02,1.211136E+02,3.106125E+02,1.315124E+02,3.203654E+02,1.346616E+02,3.398820E+02,1.392664E+02,3.656135E+02,1.576371E+02,3.654407E+02,1.578146E+02,3.798814E+02,1.659684E+02,4.443989E+02,1.748802E+02,4.532610E+02,1.844083E+02,4.608689E+02,1.849471E+02,4.511281E+02,1.830701E+02,4.509654E+02,1.830346E+02,4.711653E+02,1.906873E+02,4.417343E+02,1.914568E+02,4.609387E+02,1.934177E+02,4.732080E+02,1.915410E+02,4.237660E+02,1.881974E+02,4.812956E+02,1.964183E+02,4.511279E+02,1.935239E+02,4.488613E+02,1.956449E+02,4.852928E+02,1.984813E+02,4.643691E+02,1.962973E+02,4.746947E+02,1.948680E+02,4.546868E+02,1.899597E+02,4.549253E+02,1.890797E+02
-122.36092,37.28054,5.980585E+01,3.006623E+01,1.049290E+02,5.378960E+01,1.673768E+02,7.820327E+01,2.011208E+02,9.572365E+01,2.312836E+02,1.122456E+02,2.641154E+02,1.272996E+02,2.976044E+02,1.386389E+02,2.950370E+02,1.441436E+02,3.423895E+02,1.544011E+02,3.611258E+02,1.604073E+02,3.718827E+02,1.645588E+02,4.129883E+02,1.768996E+02,4.168742E+02,1.864551E+02,4.318899E+02,1.935510E+02,4.378694E+02,1.924148E+02,4.524273E+02,1.977596E+02,4.700480E+02,1.958710E+02,4.668531E+02,2.010070E+02,4.632657E+02,1.996230E+02,4.730479E+02,2.020374E+02,4.695979E+02,2.054491E+02,4.715065E+02,2.012848E+02,4.636361E+02,2.047495E+02,4.720881E+02,2.071668E+02,4.691125E+02,2.088228E+02,4.458100E+02,2.060791E+02,4.801583E+02,2.060625E+02,4.840288E+02,2.105985E+02,4.685214E+02,2.068997E+02,4.575188E+02,2.072626E+02
-122.36072,37.32551,5.881925E+01,3.107959E+01,1.066896E+02,5.461169E+01,1.558375E+02,8.037435E+01,1.862962E+02,9.808890E+01,2.315138E+02,1.161046E+02,2.555354E+02,1.305048E+02,2.870349E+02,1.433802E+02,2.848104E+02,1.496712E+02,3.157227E+02,1.576363E+02,3.609371E+02,1.779198E+02,3.723514E+02,1.714656E+02,3.814170E+02,1.800077E+02,4.231840E+02,1.929375E+02,4.103130E+02,2.011664E+02,4.385098E+02,2.061964E+02,4.354475E+02,2.022495E+02,4.678204E+02,2.158095E+02,4.541170E+02,2.110414E+02,4.577198E+02,2.156858E+02,4.684794E+02,2.189767E+02,4.707242E+02,2.221360E+02,4.498782E+02,2.157136E+02,4.757629E+02,2.197943E+02,4.732132E+02,2.175663E+02,4.747507E+02,2.212184E+02,4.479560E+02,2.210726E+02,4.833512E+02,2.196106E+02,4.932432E+02,2.227883E+02,4.416843E+02,2.151936E+02,4.596065E+02,2.197025E+02
-122.36052,37.37047,5.827332E+01,3.191107E+01,1.019540E+02,5.967562E+01,1.549669E+02,8.460319E+01,1.982706E+02,1.033598E+02,2.258133E+02,1.228541E+02,2.592069E+02,1.386555E+02,2.797171E+02,1.528225E+02,3.040012E+02,1.591440E+02,3.237096E+02,1.683990E+02,3.399378E+02,1.777061E+02,3.584742E+02,1.850634E+02,3.937053E+02,1.975146E+02,4.057856E+02,2.081116E+02,4.372778E+02,2.158443E+02,4.282936E+02,2.178838E+02,4.372423E+02,2.292674E+02,4.407877E+02,2.206949E+02,4.718492E+02,2.291081E+02,4.643026E+02,2.266937E+02,4.619819E+02,2.349384E+02,4.807632E+02,2.387748E+02,4.776029E+02,2.369509E+02,4.733383E+02,2.347953E+02,4.833982E+02,2.368624E+02,4.738136E+02,2.389836E+02,4.611719E+02,2.347176E+02,4.673849E+02,2.388426E+02,4.856014E+02,2.431022E+02,4.846532E+02,2.333978E+02,4.747963E+02,2.380390E+02
-122.36031,37.41544,6.518084E+01,3.542858E+01,1.154608E+02,6.359981E+01,1.672160E+02,9.270784E+01,2.103950E+02,1.151501E+02,2.511704E+02,1.355529E+02,2.898156E+02,1.578112E+02,3.153532E+02,1.672258E+02,3.243495E+02,1.675824E+02,3.688920E+02,1.829050E+02,3.739883E+02,2.006329E+02,3.905509E+02,2.014514E+02,4.431626E+02,2.189861E+02,4.442645E+02,2.285184E+02,4.756617E+02,2.355340E+02,4.682597E+02,2.431602E+02,4.940334E+02,2.461772E+02,5.005693E+02,2.510699E+02,5.040897E+02,2.583309E+02,4.847528E+02,2.503998E+02,5.132177E+02,2.591740E+02,5.316387E+02,2.687013E+02,5.263324E+02,2.639732E+02,5.233179E+02,2.688877E+02,5.263474E+02,2.654136E+02,5.442851E+02,2.619167E+02,5.230482E+02,2.646805E+02,5.318368E+02,2.745172E+02,5.307199E+02,2.661711E+02,5.158212E+02,2.633829E+02,5.244777E+02,2.634141E+02
-122.36011,37.46041,7.584705E+01,4.023859E+01,1.317506E+02,7.250508E+01,1.923726E+02,1.028083E+02,2.402827E+02,1.278622E+02,2.777060E+02,1.507196E+02,3.279654E+02,1.702612E+02,3.588144E+02,1.909995E+02,3.708628E+02,1.933386E+02,4.079474E+02,2.130690E+02,4.469732E+02,2.280902E+02,4.580168E+02,2.353847E+02,5.127439E+02,2.459817E+02,5.396476E+02,2.614514E+02,5.794580E+02,2.745023E+02,5.806501E+02,2.847498E+02,5.850096E+02,2.853186E+02,6.130330E+02,2.913078E+02,6.210796E+02,2.983529E+02,6.183110E+02,2.950026E+02,6.328978E+02,3.024400E+02,6.158910E+02,3.003179E+02,6.285774E+02,2.989582E+02,6.310850E+02,3.040255E+02,6.269015E+02,2.974984E+02,6.622997E+02,3.125803E+02,6.374204E+02,3.041782E+02,6.210632E+02,3.054000E+02,6.300819E+02,3.101318E+02,6.327330E+02,3.024821E+02,5.990664E+02,3.014410E+02
-122.35990,37.50537,8.256762E+01,4.441782E+01,1.474658E+02,7.907683E+01,2.200372E+02,1.134706E+02,2.768342E+02,1.416583E+02,3.283317E+02,1.669618E+02,3.794809E+02,1.906982E+02,4.233770E+02,2.103509E+02,4.836559E+02,2.274938E+02,4.991800E+02,2.444631E+02,5.747548E+02,2.617338E+02,5.702415E+02,2.734433E+02,6.061319E+02,2.856893E+02,6.411635E+02,3.067078E+02,6.903405E+02,3.201552E+02,6.767182E+02,3.223110E+02,7.013783E+02,3.210703E+02,7.389193E+02,3.335903E+02,7.839246E+02,3.381308E+02,7.853802E+02,3.419460E+02,7.520162E+02,3.489989E+02,7.953416E+02,3.387023E+02,7.928496E+02,3.486755E+02,7.487445E+02,3.369698E+02,7.775965E+02,3.569601E+02,8.035565E+02,3.512965E+02,7.682490E+02,3.506126E+02,7.873234E+02,3.597487E+02,7.904197E+02,3.492535E+02,7.843743E+02,3.564964E+02,7.315832E+02,3.352372E+02
-122.35970,37.55034,7.925656E+01,4.089778E+01,1.415485E+02,7.181074E+01,2.063766E+02,1.061102E+02,2.496351E+02,1.295384E+02,3.088236E+02,1.561083E+02,3.663304E+02,1.841040E+02,3.862718E+02,1.973307E+02,4.342586E+02,2.092572E+02,4.728660E+02,2.206046E+02,5.364192E+02,2.421996E+02,5.169108E+02,2.478103E+02,5.994469E+02,2.706491E+02,6.211916E+02,2.854582E+02,6.582802E+02,2.901464E+02,6.774777E+02,2.949680E+02,6.860589E+02,3.016007E+02,7.226621E+02,3.141222E+02,7.196661E+02,3.092273E+02,6.927724E+02,3.141882E+02,7.435034E+02,3.182703E+02,7.621439E+02,3.210193E+02,7.485460E+02,3.200821E+02,7.136328E+02,3.210390E+02,7.527587E+02,3.226469E+02,7.138759E+02,3.242168E+02,7.440187E+02,3.178753E+02,7.359277E+02,3.305599E+02,7.214796E+02,3.265056E+02,7.178023E+02,3.262743E+02,6.987551E+02,3.222884E+02
-122.35949,37.59531,6.521998E+01,3.496734E+01,1.148312E+02,6.255873E+01,1.686963E+02,8.853195E+01,2.047424E+02,1.102832E+02,2.516156E+02,1.269438E+02,2.910923E+02,1.491554E+02,3.081299E+02,1.576237E+02,3.483748E+02,1.681821E+02,3.587742E+02,1.808785E+02,3.948016E+02,1.917893E+02,4.036169E+02,1.977706E+02,4.490679E+02,2.163058E+02,4.709935E+02,2.219901E+02,4.932497E+02,2.354168E+02,5.040852E+02,2.332661E+02,5.529586E+02,2.373343E+02,5.383730E+02,2.532679E+02,5.478354E+02,2.508635E+02,5.481934E+02,2.583086E+02,5.803991E+02,2.694169E+02,5.796468E+02,2.613570E+02,5.897603E+02,2.745448E+02,5.501565E+02,2.579588E+02,5.539575E+02,2.661171E+02,5.815944E+02,2.648718E+02,5.694534E+02,2.632415E+02,5.797632E+02,2.644141E+02,5.544112E+02,2.656188E+02,5.548643E+02,2.660351E+02,5.492933E+02,2.606612E+02
-122.35929,37.64027,5.302590E+01,3.077848E+01,9.584697E+01,5.516131E+01,1.373861E+02,7.839327E+01,1.717468E+02,9.723266E+01,2.037373E+02,1.141834E+02,2.372586E+02,1.286627E+02,2.621039E+02,1.407799E+02,2.633938E+02,1.501056E+02,2.997760E+02,1.597891E+02,3.212787E+02,1.705447E+02,3.280423E+02,1.729799E+02,3.631041E+02,1.859360E+02,3.692066E+02,1.949304E+02,4.002302E+02,2.025841E+02,4.035930E+02,2.093319E+02,4.208382E+02,2.147303E+02,4.181177E+02,2.048956E+02,4.430960E+02,2.202672E+02,4.419444E+02,2.190045E+02,4.795954E+02,2.252093E+02,4.628653E+02,2.261975E+02,4.752921E+02,2.318560E+02,4.499365E+02,2.276956E+02,4.608120E+02,2.269362E+02,4.752861E+02,2.296351E+02,4.531443E+02,2.237450E+02,4.600242E+02,2.287818E+02,4.745424E+02,2.285495E+02,4.775681E+02,2.316663E+02,4.540234E+02,2.274002E+02
-122.35908,37.68524,4.933371E+01,2.865641E+01,8.723255E+01,5.125486E+01,1.249067E+02,7.302949E+01,1.521533E+02,8.941237E+01,1.867350E+02,1.069613E+02,2.072766E+02,1.219507E+02,2.280690E+02,1.307603E+02,2.472235E+02,1.398640E+02,2.636733E+02,1.499264E+02,2.729991E+02,1.536025E+02,2.865404E+02,1.576277E+02,3.016716E+02,1.695350E+02,3.175284E+02,1.753860E+02,3.510145E+02,1.871122E+02,3.561867E+02,1.862742E+02,3.467610E+02,1.843161E+02,3.779012E+02,1.931463E+02,3.667485E+02,1.953033E+02,3.690996E+02,1.931259E+02,3.934036E+02,2.020006E+02,4.031899E+02,2.061059E+02,4.014206E+02,2.056262E+02,3.821783E+02,2.027399E+02,3.963410E+02,2.051312E+02,3.760295E+02,1.991649E+02,3.794475E+02,1.990114E+02,3.932313E+02,2.034054E+02,3.832273E+02,2.052169E+02,3.885120E+02,2.028588E+02,3.861221E+02,2.028639E+02
-122.35887,37.73020,4.433265E+01,2.683102E+01,8.184285E+01,4.922120E+01,1.140896E+02,7.035229E+01,1.439907E+02,8.670305E+01,1.705791E+02,1.042146E+02,1.945690E+02,1.158508E+02,2.239144E+02,1.274933E+02,2.159631E+02,1.297234E+02,2.454135E+02,1.381067E+02,2.551910E+02,1.472080E+02,2.641262E+02,1.540682E+02,2.769884E+02,1.582253E+02,2.995319E+02,1.700257E+02,2.951248E+02,1.710871E+02,3.102091E+02,1.761022E+02,3.212377E+02,1.785678E+02,3.201036E+02,1.774631E+02,3.339729E+02,1.861756E+02,3.353865E+02,1.848531E+02,3.311482E+02,1.859652E+02,3.347755E+02,1.872186E+02,3.519156E+02,1.892546E+02,3.432635E+02,1.912359E+02,3.425549E+02,1.870143E+02,3.407969E+02,1.858958E+02,3.508375E+02,1.873532E+02,3.346830E+02,1.888176E+02,3.588436E+02,1.897138E+02,3.514819E+02,1.878925E+02,3.358711E+02,1.855578E+02
-122.35867,37.77517,4.255597E+01,2.686075E+01,7.890560E+01,4.820407E+01,1.118483E+02,6.949964E+01,1.377993E+02,8.486611E+01,1.696458E+02,1.019039E+02,1.895725E+02,1.131515E+02,1.993672E+02,1.202568E+02,2.149103E+02,1.283419E+02,2.359504E+02,1.371250E+02,2.441639E+02,1.462776E+02,2.601853E+02,1.507248E+02,2.717611E+02,1.576586E+02,2.832839E+02,1.651931E+02,2.980532E+02,1.716190E+02,3.022092E+02,1.683285E+02,2.967366E+02,1.699911E+02,3.019694E+02,1.757382E+02,3.075548E+02,1.778084E+02,3.136895E+02,1.770741E+02,3.228169E+02,1.804122E+02,3.240066E+02,1.825897E+02,3.284491E+02,1.868249E+02,3.158122E+02,1.823043E+02,3.126383E+02,1.799369E+02,3.164317E+02,1.840656E+02,3.120330E+02,1.801611E+02,3.291297E+02,1.872395E+02,3.207829E+02,1.824108E+02,3.054208E+02,1.814420E+02,3.083690E+02,1.797901E+02
-122.35846,37.82014,4.419660E+01,2.682026E+01,7.645283E+01,4.853036E+01,1.128083E+02,6.848392E+01,1.386556E+02,8.562020E+01,1.727429E+02,1.028673E+02,1.940197E+02,1.136995E+02,2.016606E+02,1.221751E+02,2.131095E+02,1.280060E+02,2.219720E+02,1.349559E+02,2.492044E+02,1.465053E+02,2.531314E+02,1.495222E+02,2.739498E+02,1.583326E+02,2.785247E+02,1.642406E+02,2.962165E+02,1.692647E+02,2.947872E+02,1.735619E+02,2.998336E+02,1.760910E+02,3.040269E+02,1.748818E+02,3.246241E+02,1.842602E+02,3.000368E+02,1.734531E+02,3.072005E+02,1.803791E+02,3.278548E+02,1.841014E+02,3.123172E+02,1.803789E+02,3.169792E+02,1.845678E+02,3.109875E+02,1.830503E+02,3.199483E+02,1.819021E+02,3.115884E+02,1.811495E+02,3.202747E+02,1.846922E+02,3.252942E+02,1.809844E+02,3.058197E+02,1.782800E+02,3.034238E+02,1.794922E+02
-122.35825,37.86510,4.785602E+01,2.854712E+01,8.497127E+01,5.061936E+01,1.202049E+02,7.258907E+01,1.520547E+02,8.840989E+01,1.784893E+02,1.065105E+02,1.994595E+02,1.194708E+02,2.175278E+02,1.277014E+02,2.348390E+02,1.358011E+02,2.524185E+02,1.435093E+02,2.633797E+02,1.533925E+02,2.768668E+02,1.565961E+02,2.882345E+02,1.631563E+02,2.931946E+02,1.727240E+02,3.019722E+02,1.748304E+02,3.164813E+02,1.761955E+02,3.237856E+02,1.819303E+02,3.042759E+02,1.777378E+02,3.399024E+02,1.889683E+02,3.161879E+02,1.797320E+02,3.243798E+02,1.897095E+02,3.400465E+02,1.914437E+02,3.354224E+02,1.917614E+02,3.334682E+02,1.893173E+02,3.329801E+02,1.866124E+02,3.413427E+02,1.891322E+02,3.407282E+02,1.898472E+02,3.251933E+02,1.878286E+02,3.437923E+02,1.895451E+02,3.227561E+02,1.887449E+02,3.371720E+02,1.862644E+02
-122.35804,37.91007,5.247149E+01,3.060210E+01,9.602625E+01,5.504299E+01,1.452479E+02,7.996821E+01,1.713613E+02,9.635114E+01,2.090843E+02,1.158896E+02,2.361332E+02,1.325727E+02,2.594317E+02,1.412803E+02,2.683261E+02,1.478495E+02,2.835390E+02,1.556846E+02,3.130645E+02,1.652156E+02,3.107100E+02,1.696306E+02,3.444856E+02,1.807011E+02,3.438396E+02,1.878839E+02,3.368882E+02,1.884001E+02,3.646542E+02,1.890006E+02,3.653570E+02,1.949548E+02,3.672241E+02,1.942440E+02,3.824057E+02,2.007949E+02,3.720098E+02,1.971427E+02,3.667473E+02,1.957417E+02,3.833621E+02,2.043631E+02,3.676711E+02,2.046099E+02,3.871480E+02,2.027515E+02,3.943421E+02,2.058296E+02,3.964257E+02,2.072678E+02,3.617702E+02,1.991600E+02,3.853396E+02,2.056830E+02,3.801540E+02,2.044996E+02,3.754023E+02,2.011677E+02,3.601672E+02,1.968916E+02
-122.35783,37.95503,6.612444E+01,3.572592E+01,1.189895E+02,6.477550E+01,1.755701E+02,9.442857E+01,2.169466E+02,1.113099E+02,2.552832E+02,1.376330E+02,3.026039E+02,1.520146E+02,3.321639E+02,1.647971E+02,3.496747E+02,1.743277E+02,3.607889E+02,1.793368E+02,3.915289E+02,1.930204E+02,4.063777E+02,2.018150E+02,4.310943E+02,2.082933E+02,4.442312E+02,2.179599E+02,4.355999E+02,2.164090E+02,4.652848E+02,2.173680E+02,4.642908E+02,2.261491E+02,4.436693E+02,2.203605E+02,4.630953E+02,2.258621E+02,4.602548E+02,2.255923E+02,4.555694E+02,2.338974E+02,4.918513E+02,2.407607E+02,4.515430E+02,2.287191E+02,4.722754E+02,2.259364E+02,4.647007E+02,2.321793E+02,4.759306E+02,2.341240E+02,4.550189E+02,2.276953E+02,4.845314E+02,2.352568E+02,4.869639E+02,2.297883E+02,4.601427E+02,2.260390E+02,4.492735E+02,2.199237E+02
-122.35762,38.00000,7.483661E+01,3.844790E+01,1.369962E+02,6.956339E+01,1.937942E+02,1.001530E+02,2.474571E+02,1.252975E+02,3.097535E+02,1.544084E+02,3.404461E+02,1.707719E+02,3.773856E+02,1.799659E+02,4.002959E+02,1.925824E+02,4.147744E+02,2.038588E+02,4.450825E+02,2.133826E+02,4.610988E+02,2.222266E+02,4.931824E+02,2.271732E+02,4.962222E+02,2.389738E+02,5.142030E+02,2.429415E+02,5.366703E+02,2.375288E+02,5.462321E+02,2.434776E+02,5.154554E+02,2.420868E+02,5.252258E+02,2.466331E+02,5.208732E+02,2.427232E+02,5.298039E+02,2.513251E+02,5.440372E+02,2.532538E+02,5.219169E+02,2.506048E+02,5.330029E+02,2.474697E+02,5.376036E+02,2.475967E+02,5.353242E+02,2.520253E+02,5.216067E+02,2.455759E+02,5.467882E+02,2.527122E+02,5.250415E+02,2.504897E+02,5.058021E+02,2.479972E+02,5.119269E+02,2.438415E+02
-122.30582,37.01075,4.670011E+01,2.382039E+01,8.180802E+01,4.333372E+01,1.224799E+02,6.122216E+01,1.419188E+02,7.461852E+01,1.746220E+02,8.947873E+01,1.972927E+02,9.986425E+01,2.279528E+02,1.093812E+02,2.268902E+02,1.090775E+02,2.373489E+02,1.187419E+02,2.629376E+02,1.252749E+02,2.728428E+02,1.277750E+02,2.886017E+02,1.365546E+02,3.066304E+02,1.425838E+02,3.000687E+02,1.443985E+02,3.206015E+02,1.491846E+02,3.075099E+02,1.459133E+02,3.152476E+02,1.443505E+02,3.412859E+02,1.504127E+02,3.327689E+02,1.515613E+02,3.441600E+02,1.524940E+02,3.324103E+02,1.520349E+02,3.171044E+02,1.516430E+02,3.259841E+02,1.512519E+02,3.398270E+02,1.550738E+02,3.444142E+02,1.559085E+02,3.271533E+02,1.507560E+02,3.543433E+02,1.531701E+02,3.386016E+02,1.540945E+02,3.365550E+02,1.541694E+02,3.218413E+02,1.514245E+02
-122.30559,37.05571,4.887218E+01,2.509282E+01,8.792188E+01,4.539522E+01,1.276920E+02,6.323264E+01,1.573362E+02,7.778458E+01,1.946687E+02,9.190840E+01,2.099673E+02,1.020958E+02,2.370026E+02,1.115171E+02,2.520833E+02,1.203877E+02,2.652807E+02,1.248261E+02,2.817145E+02,1.306815E+02,2.853433E+02,1.332673E+02,3.128853E+02,1.423809E+02,3.275890E+02,1.459744E+02,3.373655E+02,1.498747E+02,3.495838E+02,1.521306E+02,3.375788E+02,1.517533E+02,3.462597E+02,1.556187E+02,3.605972E+02,1.553354E+02,3.597198E+02,1.610736E+02,3.840439E+02,1.612601E+02,3.847619E+02,1.580002E+02,3.482917E+02,1.602670E+02,3.767226E+02,1.650042E+02,3.686360E+02,1.599652E+02,3.697729E+02,1.602078E+02,3.574104E+02,1.595457E+02,3.620044E+02,1.641347E+02,3.679318E+02,1.645751E+02,3.517787E+02,1.616126E+02,3.583956E+02,1.594848E+02
-122.30535,37.10068,5.289550E+01,2.550886E+01,9.745543E+01,4.701064E+01,1.447923E+02,6.694148E+01,1.723438E+02,8.119658E+01,2.251794E+02,9.735276E+01,2.271698E+02,1.096384E+02,2.593977E+02,1.186653E+02,2.835324E+02,1.237060E+02,2.966485E+02,1.313453E+02,3.273841E+02,1.386073E+02,3.357616E+02,1.448545E+02,3.475788E+02,1.453913E+02,3.538493E+02,1.528495E+02,3.934983E+02,1.578531E+02,3.980527E+02,1.586287E+02,3.661996E+02,1.622135E+02,3.787320E+02,1.655793E+02,4.188834E+02,1.678619E+02,4.096893E+02,1.613006E+02,3.981602E+02,1.656375E+02,4.076822E+02,1.727451E+02,3.854077E+02,1.657614E+02,4.018793E+02,1.746404E+02,4.148352E+02,1.721618E+02,4.177844E+02,1.667828E+02,4.198081E+02,1.721271E+02,4.123977E+02,1.715834E+02,4.178241E+02,1.648630E+02,3.854093E+02,1.658795E+02,4.019730E+02,1.645462E+02
-122.30512,37.14564,5.975981E+01,2.702302E+01,1.075167E+02,4.918624E+01,1.560435E+02,7.030879E+01,1.994861E+02,8.700467E+01,2.457404E+02,1.007897E+02,2.574430E+02,1.175702E+02,3.056698E+02,1.290529E+02,2.982942E+02,1.287221E+02,3.295425E+02,1.395928E+02,3.767074E+02,1.507485E+02,3.628196E+02,1.479592E+02,3.914137E+02,1.540959E+02,4.037369E+02,1.619378E+02,4.162734E+02,1.704857E+02,4.419583E+02,1.775244E+02,4.218313E+02,1.685687E+02,4.270744E+02,1.776940E+02,4.494808E+02,1.774036E+02,4.727109E+02,1.815397E+02,4.738981E+02,1.854041E+02,4.443055E+02,1.814278E+02,4.247382E+02,1.792663E+02,4.672573E+02,1.814689E+02,4.512313E+02,1.876489E+02,4.512347E+02,1.821421E+02,4.389972E+02,1.811257E+02,4.837802E+02,1.864700E+02,4.599503E+02,1.865575E+02,4.540646E+02,1.806115E+02,4.407813E+02,1.811266E+02
-122.30488,37.19061,5.790520E+01,2.807522E+01,1.059282E+02,5.061392E+01,1.513348E+02,7.159831E+01,1.828141E+02,8.952894E+01,2.183098E+02,1.044401E+02,2.452255E+02,1.195235E+02,2.790889E+02,1.312019E+02,2.865772E+02,1.333672E+02,3.089046E+02,1.406474E+02,3.214779E+02,1.479595E+02,3.447421E+02,1.546142E+02,3.702246E+02,1.617826E+02,3.929911E+02,1.688769E+02,4.183635E+02,1.782460E+02,4.206841E+02,1.789856E+02,4.218313E+02,1.801955E+02,4.194739E+02,1.839593E+02,4.344948E+02,1.866752E+02,4.149141E+02,1.837580E+02,4.248034E+02,1.856747E+02,4.185228E+02,1.891132E+02,4.132570E+02,1.913321E+02,4.127870E+02,1.936404E+02,4.478489E+02,1.955382E+02,4.374801E+02,1.929344E+02,4.353367E+02,1.896968E+02,4.276217E+02,1.902868E+02,4.259525E+02,1.891595E+02,4.130876E+02,1.894216E+02,4.358314E+02,1.904662E+02
